# ts_ms	idx	fc_type	fc_subtype	len	alive	poc
1780266484344	15	0	0x00	90	1	-
1780266484350	16	0	0x00	70	1	-
1780266484357	17	0	0x00	80	1	-
1780266484365	18	0	0x00	80	1	-
1780266484374	19	0	0x00	80	1	-
1780266484390	0	0	0x04	50	1	-
1780266484395	1	0	0x04	297	1	-
1780266484400	2	0	0x04	60	1	-
1780266484405	3	0	0x04	40	1	-
1780266484413	4	0	0x0b	48	1	-
1780266484418	5	0	0x0b	287	1	-
1780266484424	6	0	0x0b	66	1	-
1780266484429	7	0	0x0b	30	1	-
1780266484436	8	0	0x0b	48	1	-
1780266484441	9	0	0x0b	48	1	-
1780266484446	10	0	0x0b	48	1	-
1780266484451	11	0	0x0b	48	1	-
1780266484456	12	0	0x0b	48	1	-
1780266484462	13	0	0x00	80	1	-
1780266484471	14	0	0x00	327	1	-
1780266484477	15	0	0x00	90	1	-
1780266484486	16	0	0x00	70	1	-
1780266484497	17	0	0x00	80	1	-
1780266484502	18	0	0x00	80	1	-
1780266484508	19	0	0x00	80	1	-
1780266484524	0	0	0x04	50	1	-
1780266484529	1	0	0x04	297	1	-
1780266484534	2	0	0x04	60	1	-
1780266484540	3	0	0x04	40	1	-
1780266484545	4	0	0x0b	48	1	-
1780266484550	5	0	0x0b	287	1	-
1780266484556	6	0	0x0b	66	1	-
1780266484561	7	0	0x0b	30	1	-
1780266484566	8	0	0x0b	48	1	-
1780266484571	9	0	0x0b	48	1	-
1780266484576	10	0	0x0b	48	1	-
1780266484581	11	0	0x0b	48	1	-
1780266484587	12	0	0x0b	48	1	-
1780266484592	13	0	0x00	80	1	-
1780266484598	14	0	0x00	327	1	-
1780266484604	15	0	0x00	90	1	-
1780266484609	16	0	0x00	70	1	-
1780266484615	17	0	0x00	80	1	-
1780266484622	18	0	0x00	80	1	-
1780266484628	19	0	0x00	80	1	-
1780266484643	0	0	0x04	50	1	-
1780266484650	1	0	0x04	297	1	-
1780266484656	2	0	0x04	60	1	-
1780266484661	3	0	0x04	40	1	-
1780266484667	4	0	0x0b	48	1	-
1780266484676	5	0	0x0b	287	1	-
1780266484682	6	0	0x0b	66	1	-
1780266484688	7	0	0x0b	30	1	-
1780266484694	8	0	0x0b	48	1	-
1780266484699	9	0	0x0b	48	1	-
1780266484704	10	0	0x0b	48	1	-
1780266484709	11	0	0x0b	48	1	-
1780266484723	12	0	0x0b	48	1	-
1780266484735	13	0	0x00	80	1	-
1780266484741	14	0	0x00	327	1	-
1780266484747	15	0	0x00	90	1	-
1780266484752	16	0	0x00	70	1	-
1780266484758	17	0	0x00	80	1	-
1780266484763	18	0	0x00	80	1	-
1780266484768	19	0	0x00	80	1	-
1780266484784	0	0	0x04	50	1	-
1780266484789	1	0	0x04	297	1	-
1780266484794	2	0	0x04	60	1	-
1780266484799	3	0	0x04	40	1	-
1780266484805	4	0	0x0b	48	1	-
1780266484810	5	0	0x0b	287	1	-
1780266484815	6	0	0x0b	66	1	-
1780266484820	7	0	0x0b	30	1	-
1780266484826	8	0	0x0b	48	1	-
1780266484832	9	0	0x0b	48	1	-
1780266484840	10	0	0x0b	48	1	-
1780266484845	11	0	0x0b	48	1	-
1780266484850	12	0	0x0b	48	1	-
1780266484855	13	0	0x00	80	1	-
1780266484860	14	0	0x00	327	1	-
1780266484865	15	0	0x00	90	1	-
1780266484870	16	0	0x00	70	1	-
1780266484875	17	0	0x00	80	1	-
1780266484883	18	0	0x00	80	1	-
1780266484888	19	0	0x00	80	1	-
1780266484905	0	0	0x04	50	1	-
1780266484910	1	0	0x04	297	1	-
1780266484916	2	0	0x04	60	1	-
1780266484922	3	0	0x04	40	1	-
1780266484930	4	0	0x0b	48	1	-
1780266484936	5	0	0x0b	287	1	-
1780266484941	6	0	0x0b	66	1	-
1780266484947	7	0	0x0b	30	1	-
1780266484952	8	0	0x0b	48	1	-
1780266484961	9	0	0x0b	48	1	-
1780266484968	10	0	0x0b	48	1	-
1780266484973	11	0	0x0b	48	1	-
1780266484979	12	0	0x0b	48	1	-
1780266484989	13	0	0x00	80	1	-
1780266484995	14	0	0x00	327	1	-
1780266485001	15	0	0x00	90	1	-
1780266485006	16	0	0x00	70	1	-
1780266485011	17	0	0x00	80	1	-
1780266485016	18	0	0x00	80	1	-
1780266485021	19	0	0x00	80	1	-
1780266485039	0	0	0x04	50	1	-
1780266485044	1	0	0x04	297	1	-
1780266485052	2	0	0x04	60	1	-
1780266485059	3	0	0x04	40	1	-
1780266485066	4	0	0x0b	48	1	-
1780266485071	5	0	0x0b	287	1	-
1780266485077	6	0	0x0b	66	1	-
1780266485083	7	0	0x0b	30	1	-
1780266485088	8	0	0x0b	48	1	-
1780266485094	9	0	0x0b	48	1	-
1780266485100	10	0	0x0b	48	1	-
1780266485106	11	0	0x0b	48	1	-
1780266485115	12	0	0x0b	48	1	-
1780266485120	13	0	0x00	80	1	-
1780266485126	14	0	0x00	327	1	-
1780266485132	15	0	0x00	90	1	-
1780266485137	16	0	0x00	70	1	-
1780266485141	17	0	0x00	80	1	-
1780266485147	18	0	0x00	80	1	-
1780266485153	19	0	0x00	80	1	-
1780266485171	0	0	0x04	50	1	-
1780266485179	1	0	0x04	297	1	-
1780266485187	2	0	0x04	60	1	-
1780266485193	3	0	0x04	40	1	-
1780266485198	4	0	0x0b	48	1	-
1780266485203	5	0	0x0b	287	1	-
1780266485209	6	0	0x0b	66	1	-
1780266485214	7	0	0x0b	30	1	-
1780266485220	8	0	0x0b	48	1	-
1780266485226	9	0	0x0b	48	1	-
1780266485233	10	0	0x0b	48	1	-
1780266485238	11	0	0x0b	48	1	-
1780266485243	12	0	0x0b	48	1	-
1780266485248	13	0	0x00	80	1	-
1780266485254	14	0	0x00	327	1	-
1780266485259	15	0	0x00	90	1	-
1780266485266	16	0	0x00	70	1	-
1780266485271	17	0	0x00	80	1	-
1780266485277	18	0	0x00	80	1	-
1780266485282	19	0	0x00	80	1	-
1780266485297	0	0	0x04	50	1	-
1780266485302	1	0	0x04	297	1	-
1780266485310	2	0	0x04	60	1	-
1780266485315	3	0	0x04	40	1	-
1780266485320	4	0	0x0b	48	1	-
1780266485326	5	0	0x0b	287	1	-
1780266485331	6	0	0x0b	66	1	-
1780266485337	7	0	0x0b	30	1	-
1780266485342	8	0	0x0b	48	1	-
1780266485347	9	0	0x0b	48	1	-
1780266485352	10	0	0x0b	48	1	-
1780266485357	11	0	0x0b	48	1	-
1780266485362	12	0	0x0b	48	1	-
1780266485367	13	0	0x00	80	1	-
1780266485373	14	0	0x00	327	1	-
1780266485378	15	0	0x00	90	1	-
1780266485383	16	0	0x00	70	1	-
1780266485389	17	0	0x00	80	1	-
1780266485396	18	0	0x00	80	1	-
1780266485402	19	0	0x00	80	1	-
1780266485418	0	0	0x04	50	1	-
1780266485425	1	0	0x04	297	1	-
1780266485431	2	0	0x04	60	1	-
1780266485437	3	0	0x04	40	1	-
1780266485442	4	0	0x0b	48	1	-
1780266485447	5	0	0x0b	287	1	-
1780266485452	6	0	0x0b	66	1	-
1780266485457	7	0	0x0b	30	1	-
1780266485462	8	0	0x0b	48	1	-
1780266485467	9	0	0x0b	48	1	-
1780266485472	10	0	0x0b	48	1	-
1780266485477	11	0	0x0b	48	1	-
1780266485482	12	0	0x0b	48	1	-
1780266485490	13	0	0x00	80	1	-
1780266485495	14	0	0x00	327	1	-
1780266485500	15	0	0x00	90	1	-
1780266485505	16	0	0x00	70	1	-
1780266485510	17	0	0x00	80	1	-
1780266485515	18	0	0x00	80	1	-
1780266485520	19	0	0x00	80	1	-
1780266485536	0	0	0x04	50	1	-
1780266485543	1	0	0x04	297	1	-
1780266485549	2	0	0x04	60	1	-
1780266485555	3	0	0x04	40	1	-
1780266485560	4	0	0x0b	48	1	-
1780266485566	5	0	0x0b	287	1	-
1780266485571	6	0	0x0b	66	1	-
1780266485583	7	0	0x0b	30	1	-
1780266485588	8	0	0x0b	48	1	-
1780266485598	9	0	0x0b	48	1	-
1780266485604	10	0	0x0b	48	1	-
1780266485609	11	0	0x0b	48	1	-
1780266485616	12	0	0x0b	48	1	-
1780266485622	13	0	0x00	80	1	-
1780266485628	14	0	0x00	327	1	-
1780266485633	15	0	0x00	90	1	-
1780266485647	16	0	0x00	70	1	-
1780266485652	17	0	0x00	80	1	-
1780266485656	18	0	0x00	80	1	-
1780266485662	19	0	0x00	80	1	-
1780266485677	0	0	0x04	50	1	-
1780266485681	1	0	0x04	297	1	-
1780266485688	2	0	0x04	60	1	-
1780266485693	3	0	0x04	40	1	-
1780266485700	4	0	0x0b	48	1	-
1780266485706	5	0	0x0b	287	1	-
1780266485711	6	0	0x0b	66	1	-
1780266485716	7	0	0x0b	30	1	-
1780266485721	8	0	0x0b	48	1	-
1780266485727	9	0	0x0b	48	1	-
1780266485734	10	0	0x0b	48	1	-
1780266485741	11	0	0x0b	48	1	-
1780266485758	12	0	0x0b	48	1	-
1780266485767	13	0	0x00	80	1	-
1780266485772	14	0	0x00	327	1	-
1780266485777	15	0	0x00	90	1	-
1780266485783	16	0	0x00	70	1	-
1780266485790	17	0	0x00	80	1	-
1780266485795	18	0	0x00	80	1	-
1780266485802	19	0	0x00	80	1	-
1780266485818	0	0	0x04	50	1	-
1780266485824	1	0	0x04	297	1	-
1780266485831	2	0	0x04	60	1	-
1780266485837	3	0	0x04	40	1	-
1780266485845	4	0	0x0b	48	1	-
1780266485851	5	0	0x0b	287	1	-
1780266485856	6	0	0x0b	66	1	-
1780266485862	7	0	0x0b	30	1	-
1780266485867	8	0	0x0b	48	1	-
1780266485873	9	0	0x0b	48	1	-
1780266485879	10	0	0x0b	48	1	-
1780266485885	11	0	0x0b	48	1	-
1780266485892	12	0	0x0b	48	1	-
1780266485897	13	0	0x00	80	1	-
1780266485903	14	0	0x00	327	1	-
1780266485909	15	0	0x00	90	1	-
1780266485915	16	0	0x00	70	1	-
1780266485920	17	0	0x00	80	1	-
1780266485925	18	0	0x00	80	1	-
1780266485931	19	0	0x00	80	1	-
1780266485947	0	0	0x04	50	1	-
1780266485953	1	0	0x04	297	1	-
1780266485958	2	0	0x04	60	1	-
1780266485965	3	0	0x04	40	1	-
1780266485971	4	0	0x0b	48	1	-
1780266485978	5	0	0x0b	287	1	-
1780266485984	6	0	0x0b	66	1	-
1780266485989	7	0	0x0b	30	1	-
1780266485994	8	0	0x0b	48	1	-
1780266485999	9	0	0x0b	48	1	-
1780266486006	10	0	0x0b	48	1	-
1780266486012	11	0	0x0b	48	1	-
1780266486021	12	0	0x0b	48	1	-
1780266486028	13	0	0x00	80	1	-
1780266486034	14	0	0x00	327	1	-
1780266486039	15	0	0x00	90	1	-
1780266486047	16	0	0x00	70	1	-
1780266486053	17	0	0x00	80	1	-
1780266486059	18	0	0x00	80	1	-
1780266486065	19	0	0x00	80	1	-
1780266486081	0	0	0x04	50	1	-
1780266486087	1	0	0x04	297	1	-
1780266486092	2	0	0x04	60	1	-
1780266486098	3	0	0x04	40	1	-
1780266486103	4	0	0x0b	48	1	-
1780266486108	5	0	0x0b	287	1	-
1780266486113	6	0	0x0b	66	1	-
1780266486118	7	0	0x0b	30	1	-
1780266486123	8	0	0x0b	48	1	-
1780266486129	9	0	0x0b	48	1	-
1780266486135	10	0	0x0b	48	1	-
1780266486140	11	0	0x0b	48	1	-
1780266486146	12	0	0x0b	48	1	-
1780266486151	13	0	0x00	80	1	-
1780266486158	14	0	0x00	327	1	-
1780266486163	15	0	0x00	90	1	-
1780266486171	16	0	0x00	70	1	-
1780266486179	17	0	0x00	80	1	-
1780266486188	18	0	0x00	80	1	-
1780266486193	19	0	0x00	80	1	-
1780266486211	0	0	0x04	50	1	-
1780266486217	1	0	0x04	297	1	-
1780266486224	2	0	0x04	60	1	-
1780266486230	3	0	0x04	40	1	-
1780266486236	4	0	0x0b	48	1	-
1780266486242	5	0	0x0b	287	1	-
1780266486248	6	0	0x0b	66	1	-
1780266486257	7	0	0x0b	30	1	-
1780266486262	8	0	0x0b	48	1	-
1780266486268	9	0	0x0b	48	1	-
1780266486277	10	0	0x0b	48	1	-
1780266486284	11	0	0x0b	48	1	-
1780266486291	12	0	0x0b	48	1	-
1780266486300	13	0	0x00	80	1	-
1780266486308	14	0	0x00	327	1	-
1780266486314	15	0	0x00	90	1	-
1780266486322	16	0	0x00	70	1	-
1780266486328	17	0	0x00	80	1	-
1780266486337	18	0	0x00	80	1	-
1780266486344	19	0	0x00	80	1	-
1780266486361	0	0	0x04	50	1	-
1780266486369	1	0	0x04	297	1	-
1780266486375	2	0	0x04	60	1	-
1780266486383	3	0	0x04	40	1	-
1780266486390	4	0	0x0b	48	1	-
1780266486398	5	0	0x0b	287	1	-
1780266486404	6	0	0x0b	66	1	-
1780266486411	7	0	0x0b	30	1	-
1780266486420	8	0	0x0b	48	1	-
1780266486426	9	0	0x0b	48	1	-
1780266486434	10	0	0x0b	48	1	-
1780266486443	11	0	0x0b	48	1	-
1780266486450	12	0	0x0b	48	1	-
1780266486456	13	0	0x00	80	1	-
1780266486464	14	0	0x00	327	1	-
1780266486470	15	0	0x00	90	1	-
1780266486479	16	0	0x00	70	1	-
1780266486485	17	0	0x00	80	1	-
1780266486491	18	0	0x00	80	1	-
1780266486496	19	0	0x00	80	1	-
1780266486512	0	0	0x04	50	1	-
1780266486519	1	0	0x04	297	1	-
1780266486530	2	0	0x04	60	1	-
1780266486537	3	0	0x04	40	1	-
1780266486544	4	0	0x0b	48	1	-
1780266486550	5	0	0x0b	287	1	-
1780266486558	6	0	0x0b	66	1	-
1780266486563	7	0	0x0b	30	1	-
1780266486571	8	0	0x0b	48	1	-
1780266486578	9	0	0x0b	48	1	-
1780266486583	10	0	0x0b	48	1	-
1780266486593	11	0	0x0b	48	1	-
1780266486601	12	0	0x0b	48	1	-
1780266486609	13	0	0x00	80	1	-
1780266486618	14	0	0x00	327	1	-
1780266486626	15	0	0x00	90	1	-
1780266486632	16	0	0x00	70	1	-
1780266486641	17	0	0x00	80	1	-
1780266486648	18	0	0x00	80	1	-
1780266486655	19	0	0x00	80	1	-
1780266486672	0	0	0x04	50	1	-
1780266486680	1	0	0x04	297	1	-
1780266486689	2	0	0x04	60	1	-
1780266486699	3	0	0x04	40	1	-
1780266486705	4	0	0x0b	48	1	-
1780266486711	5	0	0x0b	287	1	-
1780266486719	6	0	0x0b	66	1	-
1780266486726	7	0	0x0b	30	1	-
1780266486732	8	0	0x0b	48	1	-
1780266486737	9	0	0x0b	48	1	-
1780266486744	10	0	0x0b	48	1	-
1780266486750	11	0	0x0b	48	1	-
1780266486756	12	0	0x0b	48	1	-
1780266486762	13	0	0x00	80	1	-
1780266486769	14	0	0x00	327	1	-
1780266486778	15	0	0x00	90	1	-
1780266486790	16	0	0x00	70	1	-
1780266486798	17	0	0x00	80	1	-
1780266486806	18	0	0x00	80	1	-
1780266486812	19	0	0x00	80	1	-
1780266486828	0	0	0x04	50	1	-
1780266486834	1	0	0x04	297	1	-
1780266486841	2	0	0x04	60	1	-
1780266486847	3	0	0x04	40	1	-
1780266486853	4	0	0x0b	48	1	-
1780266486858	5	0	0x0b	287	1	-
1780266486866	6	0	0x0b	66	1	-
1780266486874	7	0	0x0b	30	1	-
1780266486879	8	0	0x0b	48	1	-
1780266486887	9	0	0x0b	48	1	-
1780266486892	10	0	0x0b	48	1	-
1780266486898	11	0	0x0b	48	1	-
1780266486906	12	0	0x0b	48	1	-
1780266486911	13	0	0x00	80	1	-
1780266486916	14	0	0x00	327	1	-
1780266486921	15	0	0x00	90	1	-
1780266486927	16	0	0x00	70	1	-
1780266486934	17	0	0x00	80	1	-
1780266486942	18	0	0x00	80	1	-
1780266486947	19	0	0x00	80	1	-
1780266486966	0	0	0x04	50	1	-
1780266486974	1	0	0x04	297	1	-
1780266486980	2	0	0x04	60	1	-
1780266486986	3	0	0x04	40	1	-
1780266486991	4	0	0x0b	48	1	-
1780266487000	5	0	0x0b	287	1	-
1780266487009	6	0	0x0b	66	1	-
1780266487014	7	0	0x0b	30	1	-
1780266487020	8	0	0x0b	48	1	-
1780266487028	9	0	0x0b	48	1	-
1780266487036	10	0	0x0b	48	1	-
1780266487041	11	0	0x0b	48	1	-
1780266487047	12	0	0x0b	48	1	-
1780266487053	13	0	0x00	80	1	-
1780266487061	14	0	0x00	327	1	-
1780266487068	15	0	0x00	90	1	-
1780266487073	16	0	0x00	70	1	-
1780266487082	17	0	0x00	80	1	-
1780266487088	18	0	0x00	80	1	-
1780266487095	19	0	0x00	80	1	-
1780266487112	0	0	0x04	50	1	-
1780266487119	1	0	0x04	297	1	-
1780266487128	2	0	0x04	60	1	-
1780266487133	3	0	0x04	40	1	-
1780266487138	4	0	0x0b	48	1	-
1780266487144	5	0	0x0b	287	1	-
1780266487149	6	0	0x0b	66	1	-
1780266487160	7	0	0x0b	30	1	-
1780266487168	8	0	0x0b	48	1	-
1780266487174	9	0	0x0b	48	1	-
1780266487182	10	0	0x0b	48	1	-
1780266487190	11	0	0x0b	48	1	-
1780266487195	12	0	0x0b	48	1	-
1780266487200	13	0	0x00	80	1	-
1780266487205	14	0	0x00	327	1	-
1780266487210	15	0	0x00	90	1	-
1780266487220	16	0	0x00	70	1	-
1780266487226	17	0	0x00	80	1	-
1780266487234	18	0	0x00	80	1	-
1780266487239	19	0	0x00	80	1	-
1780266487255	0	0	0x04	50	1	-
1780266487261	1	0	0x04	297	1	-
1780266487266	2	0	0x04	60	1	-
1780266487274	3	0	0x04	40	1	-
1780266487281	4	0	0x0b	48	1	-
1780266487288	5	0	0x0b	287	1	-
1780266487293	6	0	0x0b	66	1	-
1780266487300	7	0	0x0b	30	1	-
1780266487305	8	0	0x0b	48	1	-
1780266487313	9	0	0x0b	48	1	-
1780266487320	10	0	0x0b	48	1	-
1780266487328	11	0	0x0b	48	1	-
1780266487333	12	0	0x0b	48	1	-
1780266487338	13	0	0x00	80	1	-
1780266487346	14	0	0x00	327	1	-
1780266487351	15	0	0x00	90	1	-
1780266487357	16	0	0x00	70	1	-
1780266487368	17	0	0x00	80	1	-
1780266487374	18	0	0x00	80	1	-
1780266487381	19	0	0x00	80	1	-
1780266487398	0	0	0x04	50	1	-
1780266487407	1	0	0x04	297	1	-
1780266487414	2	0	0x04	60	1	-
1780266487420	3	0	0x04	40	1	-
1780266487426	4	0	0x0b	48	1	-
1780266487432	5	0	0x0b	287	1	-
1780266487437	6	0	0x0b	66	1	-
1780266487446	7	0	0x0b	30	1	-
1780266487452	8	0	0x0b	48	1	-
1780266487460	9	0	0x0b	48	1	-
1780266487467	10	0	0x0b	48	1	-
1780266487473	11	0	0x0b	48	1	-
1780266487478	12	0	0x0b	48	1	-
1780266487490	13	0	0x00	80	1	-
1780266487495	14	0	0x00	327	1	-
1780266487500	15	0	0x00	90	1	-
1780266487505	16	0	0x00	70	1	-
1780266487511	17	0	0x00	80	1	-
1780266487520	18	0	0x00	80	1	-
1780266487525	19	0	0x00	80	1	-
1780266487544	0	0	0x04	50	1	-
1780266487550	1	0	0x04	297	1	-
1780266487555	2	0	0x04	60	1	-
1780266487561	3	0	0x04	40	1	-
1780266487567	4	0	0x0b	48	1	-
1780266487573	5	0	0x0b	287	1	-
1780266487578	6	0	0x0b	66	1	-
1780266487583	7	0	0x0b	30	1	-
1780266487590	8	0	0x0b	48	1	-
1780266487595	9	0	0x0b	48	1	-
1780266487600	10	0	0x0b	48	1	-
1780266487606	11	0	0x0b	48	1	-
1780266487611	12	0	0x0b	48	1	-
1780266487616	13	0	0x00	80	1	-
1780266487623	14	0	0x00	327	1	-
1780266487630	15	0	0x00	90	1	-
1780266487635	16	0	0x00	70	1	-
1780266487640	17	0	0x00	80	1	-
1780266487647	18	0	0x00	80	1	-
1780266487653	19	0	0x00	80	1	-
1780266487672	0	0	0x04	50	1	-
1780266487677	1	0	0x04	297	1	-
1780266487685	2	0	0x04	60	1	-
1780266487696	3	0	0x04	40	1	-
1780266487701	4	0	0x0b	48	1	-
1780266487709	5	0	0x0b	287	1	-
1780266487714	6	0	0x0b	66	1	-
1780266487719	7	0	0x0b	30	1	-
1780266487728	8	0	0x0b	48	1	-
1780266487733	9	0	0x0b	48	1	-
1780266487738	10	0	0x0b	48	1	-
1780266487743	11	0	0x0b	48	1	-
1780266487749	12	0	0x0b	48	1	-
1780266487754	13	0	0x00	80	1	-
1780266487760	14	0	0x00	327	1	-
1780266487767	15	0	0x00	90	1	-
1780266487773	16	0	0x00	70	1	-
1780266487781	17	0	0x00	80	1	-
1780266487786	18	0	0x00	80	1	-
1780266487794	19	0	0x00	80	1	-
1780266487819	0	0	0x04	50	1	-
1780266487826	1	0	0x04	297	1	-
1780266487831	2	0	0x04	60	1	-
1780266487837	3	0	0x04	40	1	-
1780266487842	4	0	0x0b	48	1	-
1780266487847	5	0	0x0b	287	1	-
1780266487853	6	0	0x0b	66	1	-
1780266487859	7	0	0x0b	30	1	-
1780266487864	8	0	0x0b	48	1	-
1780266487870	9	0	0x0b	48	1	-
1780266487878	10	0	0x0b	48	1	-
1780266487886	11	0	0x0b	48	1	-
1780266487892	12	0	0x0b	48	1	-
1780266487897	13	0	0x00	80	1	-
1780266487903	14	0	0x00	327	1	-
1780266487909	15	0	0x00	90	1	-
1780266487915	16	0	0x00	70	1	-
1780266487921	17	0	0x00	80	1	-
1780266487928	18	0	0x00	80	1	-
1780266487937	19	0	0x00	80	1	-
1780266487954	0	0	0x04	50	1	-
1780266487960	1	0	0x04	297	1	-
1780266487966	2	0	0x04	60	1	-
1780266487971	3	0	0x04	40	1	-
1780266487979	4	0	0x0b	48	1	-
1780266487984	5	0	0x0b	287	1	-
1780266487990	6	0	0x0b	66	1	-
1780266487996	7	0	0x0b	30	1	-
1780266488002	8	0	0x0b	48	1	-
1780266488008	9	0	0x0b	48	1	-
1780266488013	10	0	0x0b	48	1	-
1780266488018	11	0	0x0b	48	1	-
1780266488023	12	0	0x0b	48	1	-
1780266488028	13	0	0x00	80	1	-
1780266488033	14	0	0x00	327	1	-
1780266488039	15	0	0x00	90	1	-
1780266488046	16	0	0x00	70	1	-
1780266488052	17	0	0x00	80	1	-
1780266488062	18	0	0x00	80	1	-
1780266488067	19	0	0x00	80	1	-
1780266488083	0	0	0x04	50	1	-
1780266488091	1	0	0x04	297	1	-
1780266488099	2	0	0x04	60	1	-
1780266488105	3	0	0x04	40	1	-
1780266488110	4	0	0x0b	48	1	-
1780266488115	5	0	0x0b	287	1	-
1780266488120	6	0	0x0b	66	1	-
1780266488125	7	0	0x0b	30	1	-
1780266488130	8	0	0x0b	48	1	-
1780266488135	9	0	0x0b	48	1	-
1780266488141	10	0	0x0b	48	1	-
1780266488158	11	0	0x0b	48	1	-
1780266488164	12	0	0x0b	48	1	-
1780266488170	13	0	0x00	80	1	-
1780266488175	14	0	0x00	327	1	-
1780266488180	15	0	0x00	90	1	-
1780266488186	16	0	0x00	70	1	-
1780266488191	17	0	0x00	80	1	-
1780266488196	18	0	0x00	80	1	-
1780266488201	19	0	0x00	80	1	-
1780266488217	0	0	0x04	50	1	-
1780266488222	1	0	0x04	297	1	-
1780266488226	2	0	0x04	60	1	-
1780266488233	3	0	0x04	40	1	-
1780266488243	4	0	0x0b	48	1	-
1780266488251	5	0	0x0b	287	1	-
1780266488256	6	0	0x0b	66	1	-
1780266488261	7	0	0x0b	30	1	-
1780266488266	8	0	0x0b	48	1	-
1780266488272	9	0	0x0b	48	1	-
1780266488279	10	0	0x0b	48	1	-
1780266488283	11	0	0x0b	48	1	-
1780266488288	12	0	0x0b	48	1	-
1780266488293	13	0	0x00	80	1	-
1780266488298	14	0	0x00	327	1	-
1780266488305	15	0	0x00	90	1	-
1780266488314	16	0	0x00	70	1	-
1780266488321	17	0	0x00	80	1	-
1780266488328	18	0	0x00	80	1	-
1780266488333	19	0	0x00	80	1	-
1780266488348	0	0	0x04	50	1	-
1780266488353	1	0	0x04	297	1	-
1780266488380	2	0	0x04	60	1	-
1780266488385	3	0	0x04	40	1	-
1780266488390	4	0	0x0b	48	1	-
1780266488400	5	0	0x0b	287	1	-
1780266488406	6	0	0x0b	66	1	-
1780266488411	7	0	0x0b	30	1	-
1780266488416	8	0	0x0b	48	1	-
1780266488421	9	0	0x0b	48	1	-
1780266488426	10	0	0x0b	48	1	-
1780266488431	11	0	0x0b	48	1	-
1780266488441	12	0	0x0b	48	1	-
1780266488447	13	0	0x00	80	1	-
1780266488454	14	0	0x00	327	1	-
1780266488462	15	0	0x00	90	1	-
1780266488468	16	0	0x00	70	1	-
1780266488476	17	0	0x00	80	1	-
1780266488481	18	0	0x00	80	1	-
1780266488486	19	0	0x00	80	1	-
1780266488502	0	0	0x04	50	1	-
1780266488511	1	0	0x04	297	1	-
1780266488518	2	0	0x04	60	1	-
1780266488523	3	0	0x04	40	1	-
1780266488530	4	0	0x0b	48	1	-
1780266488537	5	0	0x0b	287	1	-
1780266488543	6	0	0x0b	66	1	-
1780266488552	7	0	0x0b	30	1	-
1780266488561	8	0	0x0b	48	1	-
1780266488568	9	0	0x0b	48	1	-
1780266488575	10	0	0x0b	48	1	-
1780266488582	11	0	0x0b	48	1	-
1780266488588	12	0	0x0b	48	1	-
1780266488593	13	0	0x00	80	1	-
1780266488600	14	0	0x00	327	1	-
1780266488605	15	0	0x00	90	1	-
1780266488612	16	0	0x00	70	1	-
1780266488619	17	0	0x00	80	1	-
1780266488628	18	0	0x00	80	1	-
1780266488634	19	0	0x00	80	1	-
1780266488651	0	0	0x04	50	1	-
1780266488656	1	0	0x04	297	1	-
1780266488663	2	0	0x04	60	1	-
1780266488669	3	0	0x04	40	1	-
1780266488675	4	0	0x0b	48	1	-
1780266488681	5	0	0x0b	287	1	-
1780266488690	6	0	0x0b	66	1	-
1780266488696	7	0	0x0b	30	1	-
1780266488706	8	0	0x0b	48	1	-
1780266488715	9	0	0x0b	48	1	-
1780266488722	10	0	0x0b	48	1	-
1780266488728	11	0	0x0b	48	1	-
1780266488735	12	0	0x0b	48	1	-
1780266488741	13	0	0x00	80	1	-
1780266488746	14	0	0x00	327	1	-
1780266488754	15	0	0x00	90	1	-
1780266488759	16	0	0x00	70	1	-
1780266488765	17	0	0x00	80	1	-
1780266488771	18	0	0x00	80	1	-
1780266488777	19	0	0x00	80	1	-
1780266488793	0	0	0x04	50	1	-
1780266488802	1	0	0x04	297	1	-
1780266488809	2	0	0x04	60	1	-
1780266488815	3	0	0x04	40	1	-
1780266488821	4	0	0x0b	48	1	-
1780266488827	5	0	0x0b	287	1	-
1780266488832	6	0	0x0b	66	1	-
1780266488839	7	0	0x0b	30	1	-
1780266488849	8	0	0x0b	48	1	-
1780266488855	9	0	0x0b	48	1	-
1780266488864	10	0	0x0b	48	1	-
1780266488869	11	0	0x0b	48	1	-
1780266488875	12	0	0x0b	48	1	-
1780266488882	13	0	0x00	80	1	-
1780266488888	14	0	0x00	327	1	-
1780266488894	15	0	0x00	90	1	-
1780266488900	16	0	0x00	70	1	-
1780266488906	17	0	0x00	80	1	-
1780266488911	18	0	0x00	80	1	-
1780266488916	19	0	0x00	80	1	-
1780266488934	0	0	0x04	50	1	-
1780266488940	1	0	0x04	297	1	-
1780266488946	2	0	0x04	60	1	-
1780266488951	3	0	0x04	40	1	-
1780266488957	4	0	0x0b	48	1	-
1780266488963	5	0	0x0b	287	1	-
1780266488968	6	0	0x0b	66	1	-
1780266488974	7	0	0x0b	30	1	-
1780266488979	8	0	0x0b	48	1	-
1780266488985	9	0	0x0b	48	1	-
1780266488990	10	0	0x0b	48	1	-
1780266488995	11	0	0x0b	48	1	-
1780266489000	12	0	0x0b	48	1	-
1780266489005	13	0	0x00	80	1	-
1780266489010	14	0	0x00	327	1	-
1780266489017	15	0	0x00	90	1	-
1780266489023	16	0	0x00	70	1	-
1780266489028	17	0	0x00	80	1	-
